"A2","0033807","1016674/8","W Tye",8,3,0,0,"SS17","41","ZWART",1,61.00,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0033808","1016674/8","W Tye",8,3,0,0,"SS17","42","ZWART",1,61.00,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00338135","1016767/8","Milana",8,9,0,0,"SS17","37","BLAUW",1,45.00,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00338128","1016767/8","Milana",8,9,0,0,"SS17","38","ROZE",1,45.00,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00338129","1016767/8","Milana",8,9,0,0,"SS17","39","ROZE",1,45.00,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00338138","1016767/8","Milana",8,9,0,0,"SS17","40","BLAUW",1,45.00,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00338130","1016767/8","Milana",8,9,0,0,"SS17","40","ROZE",1,45.00,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00338312","1015366/8","M Braven",6,4,0,0,"SS17","44 1/2","ZWART",1,32.50,79.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0033849","1015249/8","Tenoch",6,4,0,0,"SS17","43","GROEN",1,32.50,79.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00338412","1015249/8","Tenoch",6,4,0,0,"SS17","44 1/2","GROEN",1,32.50,79.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0033859","1015248/8","Xavier",6,4,0,0,"SS17","43","GROEN",1,32.50,79.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00338512","1015248/8","Xavier",6,4,0,0,"SS17","44 1/2","GROEN",1,32.50,79.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0033874","1015805T/8","T Addilyn Metallic",9,2,2,0,"SS17","22 1/2","GOUD/ZILVE",188,24.50,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00338721","1015805T/8","T Addilyn Metallic",9,2,2,0,"SS17","22 1/2","ROZE/WIT",188,24.50,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0033875","1015805T/8","T Addilyn Metallic",9,2,2,0,"SS17","23 1/2","GOUD/ZILVE",188,24.50,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0033877","1015805T/8","T Addilyn Metallic",9,2,2,0,"SS17","25","GOUD/ZILVE",188,24.50,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0033878","1015805T/8","T Addilyn Metallic",9,2,2,0,"SS17","26","GOUD/ZILVE",188,24.50,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00338725","1015805T/8","T Addilyn Metallic",9,2,2,0,"SS17","26","ROZE/WIT",188,24.50,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0033879","1015805T/8","T Addilyn Metallic",9,2,2,0,"SS17","27","GOUD/ZILVE",188,24.50,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00338726","1015805T/8","T Addilyn Metallic",9,2,2,0,"SS17","27","ROZE/WIT",188,24.50,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00338710","1015805T/8","T Addilyn Metallic",9,2,2,0,"SS17","28","GOUD/ZILVE",188,24.50,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00338727","1015805T/8","T Addilyn Metallic",9,2,2,0,"SS17","28","ROZE/WIT",188,24.50,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00338728","1015805T/8","T Addilyn Metallic",9,2,2,0,"SS17","29","ROZE/WIT",188,24.50,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0033884","1015812T/8","T Matilde Metallic",9,2,2,0,"SS17","22 1/2","WIT/GOUD",188,24.50,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0033889","1015812T/8","T Matilde Metallic",9,2,2,0,"SS17","27","WIT/GOUD",188,24.50,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00338810","1015812T/8","T Matilde Metallic",9,2,2,0,"SS17","28","WIT/GOUD",188,24.50,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00338811","1015812T/8","T Matilde Metallic",9,2,2,0,"SS17","29","WIT/GOUD",188,24.50,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0033901","1006483I/8","I Jesse Bow",9,4,0,0,"SS17","0/1","ROZE",188,28.50,49.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0033902","1006483I/8","I Jesse Bow",9,4,0,0,"SS17","2/3","ROZE",188,28.50,49.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0033955","KH15044/7","Sweater Tijgerkop",10,1,3,0,"FW16","4 JAAR","OLIJFGROEN",340,33.00,89.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00339714","K115518/7","Sweater Tijgerkop",10,1,3,0,"FW16","16 JAAR","D BLAUW",340,66.50,172.99,"21.00",2.00,"","","","","","","","","","","","",""
"A3","00339914","CL 9072/7","Enkellaars Franje",9,1,1,0,"FW16","31","BEIGE",58,55.60,139.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00339920","CL 9072/7","Enkellaars Franje",9,1,1,0,"FW16","37","BEIGE",58,60.00,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034003","2129N/7","Portofino",7,2,0,0,"FW16","ONE SIZE","NERO",354,41.00,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034003","2129N/7","Portofino",7,2,0,0,"FW16","ONE SIZE","NERO",354,41.00,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034002","2129N/7","Portofino",7,2,0,0,"FW16","ONE SIZE","TRIBE",354,41.00,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00340210","10204N","B-Icon",7,2,0,0,"SS17","ONE SIZE","AVORIO",354,35.00,80.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00340226","10204N","B-Icon",7,2,0,0,"SS17","ONE SIZE","BUTTERFLY",354,35.00,90.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00340224","10204N","B-Icon",7,2,0,0,"SS17","ONE SIZE","DODGERS",354,35.00,80.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00340225","10204N","B-Icon",7,2,0,0,"SS17","ONE SIZE","GRAFFITI",354,35.00,100.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00340213","10204N","B-Icon",7,2,0,0,"SS17","ONE SIZE","GRANATINA",354,35.00,80.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034027","10204N","B-Icon",7,2,0,0,"SS17","ONE SIZE","KAKI",354,35.00,80.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00340219","10204N","B-Icon",7,2,0,0,"SS17","ONE SIZE","LUREX",354,35.00,90.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00340212","10204N","B-Icon",7,2,0,0,"SS17","ONE SIZE","MILKSHAKE",354,35.00,80.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00340228","10204N","B-Icon",7,2,0,0,"SS17","ONE SIZE","NERO",354,35.00,90.99,"21.00",2.00,"","","","","","","","","","","","",""
"A2","00340228","10204N","B-Icon",7,2,0,0,"SS17","ONE SIZE","NERO",354,35.00,90.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034025","10204N","B-Icon",7,2,0,0,"SS17","ONE SIZE","PIED DE PO",354,35.00,90.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034025","10204N","B-Icon",7,2,0,0,"SS17","ONE SIZE","PIED DE PO",354,35.00,90.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00340221","10204N","B-Icon",7,2,0,0,"SS17","ONE SIZE","PRELUDIO",354,35.00,90.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00340227","10204N","B-Icon",7,2,0,0,"SS17","ONE SIZE","TROPICAL",354,35.00,100.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034032","275A60VK/7","Tas Studs",7,2,0,0,"FW16","ONE SIZE","COGNAC",107,56.00,144.99,"21.00",2.00,"","","","","","","","","","","","",""
"A1","0034032","275A60VK/7","Tas Studs",7,2,0,0,"FW16","ONE SIZE","COGNAC",107,56.00,144.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034031","275A60VK/7","Tas Studs",7,2,0,0,"FW16","ONE SIZE","ZWART",107,56.00,144.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034031","275A60VK/7","Tas Studs",7,2,0,0,"FW16","ONE SIZE","ZWART",107,56.00,144.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034042","D1057-164/7","Enkellaars",8,1,1,0,"FW16","36","ZWART",374,66.65,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034043","D1057-164/7","Enkellaars",8,1,1,0,"FW16","37","ZWART",374,66.65,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034043","D1057-164/7","Enkellaars",8,1,1,0,"FW16","37","ZWART",374,66.65,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034045","D1057-164/7","Enkellaars",8,1,1,0,"FW16","39","ZWART",374,66.65,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034047","D1057-164/7","Enkellaars",8,1,1,0,"FW16","41","ZWART",374,66.65,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034052","JA10083/7","Instapper Rits",8,8,0,0,"SS17","36","ZWART",268,93.00,249.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034054","JA10083/7","Instapper Rits",8,8,0,0,"SS17","38","ZWART",268,93.00,249.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034055","JA10083/7","Instapper Rits",8,8,0,0,"SS17","39","ZWART",268,93.00,249.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034056","JA10083/7","Instapper Rits",8,8,0,0,"SS17","40","ZWART",268,93.00,249.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034072","JA10113/7","Espadrille",8,21,0,0,"SS17","36","ROZE",268,0.00,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00340720","JA10113/7","Espadrille",8,21,0,0,"SS17","38","LILA",268,41.00,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00340720","JA10113/7","Espadrille",8,21,0,0,"SS17","38","LILA",268,41.00,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034131","JC40800/7","Tas Logo",7,2,0,0,"SS17","ONE SIZE","ZWART",268,71.00,189.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034154","JC4069/7","Tas Steden Italie",7,2,0,0,"SS17","ONE SIZE","LILLA",268,69.00,184.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034152","JC4069/7","Tas Steden Italie",7,2,0,0,"SS17","ONE SIZE","ROZE",268,69.00,184.99,"21.00",2.00,"","","","","","","","","","","","",""
"A2","0034151","JC4069/7","Tas Steden Italie",7,2,0,0,"SS17","ONE SIZE","ZWART",268,69.00,184.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034231","JC4108/7","Tas Tweed",7,2,0,0,"SS17","ONE SIZE","ZWART",268,41.00,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034241","1H209HY395/8","Spagnolo Sneaker",8,3,0,0,"SS17","35","WIT/GOUD",64,95.00,249.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034242","1H209HY395/8","Spagnolo Sneaker",8,3,0,0,"SS17","36","WIT/GOUD",64,95.00,249.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034243","1H209HY395/8","Spagnolo Sneaker",8,3,0,0,"SS17","37","WIT/GOUD",64,95.00,249.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034243","1H209HY395/8","Spagnolo Sneaker",8,3,0,0,"SS17","37","WIT/GOUD",64,95.00,249.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034244","1H209HY395/8","Spagnolo Sneaker",8,3,0,0,"SS17","38","WIT/GOUD",64,95.00,249.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034244","1H209HY395/8","Spagnolo Sneaker",8,3,0,0,"SS17","38","WIT/GOUD",64,95.00,249.99,"21.00",2.00,"","","","","","","","","","","","",""
"A1","0034245","1H209HY395/8","Spagnolo Sneaker",8,3,0,0,"SS17","39","WIT/GOUD",64,95.00,249.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034246","1H209HY395/8","Spagnolo Sneaker",8,3,0,0,"SS17","40","WIT/GOUD",64,95.00,249.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034251","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","35","WIT/GOUD",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034259","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","35","WIT/ZILVER",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034259","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","35","WIT/ZILVER",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034252","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","36","WIT/GOUD",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00342510","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","36","WIT/ZILVER",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034253","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","37","WIT/GOUD",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034253","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","37","WIT/GOUD",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00342511","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","37","WIT/ZILVER",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00342511","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","37","WIT/ZILVER",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034254","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","38","WIT/GOUD",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034254","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","38","WIT/GOUD",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00342512","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","38","WIT/ZILVER",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00342512","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","38","WIT/ZILVER",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034255","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","39","WIT/GOUD",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034255","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","39","WIT/GOUD",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00342513","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","39","WIT/ZILVER",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00342513","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","39","WIT/ZILVER",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034256","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","40","WIT/GOUD",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00342514","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","40","WIT/ZILVER",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00342515","1H20A3/8","Ametista Sneaker",8,3,0,0,"SS17","41","WIT/ZILVER",64,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034262","MMFW757/8","Sneaker",6,2,0,0,"SS17","40","BEIGE",137,59.00,139.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034263","MMFW757/8","Sneaker",6,2,0,0,"SS17","41","BEIGE",137,59.00,139.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034263","MMFW757/8","Sneaker",6,2,0,0,"SS17","41","BEIGE",137,59.00,139.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034265","MMFW757/8","Sneaker",6,2,0,0,"SS17","43","BEIGE",137,59.00,139.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00342614","MMFW757/8","Sneaker",6,2,0,0,"SS17","43","BLAUW",137,59.00,139.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034267","MMFW757/8","Sneaker",6,2,0,0,"SS17","45","BEIGE",137,59.00,139.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034272","MMFW733/8","Sneaker 2x Ritsen",6,2,0,0,"SS17","40","WIT",137,63.00,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00342722","MMFW733/8","Sneaker 2x Ritsen",6,2,0,0,"SS17","42","ZWART",137,63.00,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00342715","MMFW733/8","Sneaker 2x Ritsen",6,2,0,0,"SS17","44","GRIJS",137,63.00,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034276","MMFW733/8","Sneaker 2x Ritsen",6,2,0,0,"SS17","44","WIT",137,63.00,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00342716","MMFW733/8","Sneaker 2x Ritsen",6,2,0,0,"SS17","45","GRIJS",137,63.00,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00342725","MMFW733/8","Sneaker 2x Ritsen",6,2,0,0,"SS17","45","ZWART",137,63.00,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034283","Cali/7","Enkellaars",8,1,1,0,"FW16","36","ZWART",351,95.20,239.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034284","Cali/7","Enkellaars",8,1,1,0,"FW16","36 1/2","ZWART",351,95.20,239.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034286","Cali/7","Enkellaars",8,1,1,0,"FW16","37 1/2","ZWART",351,95.20,239.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034287","Cali/7","Enkellaars",8,1,1,0,"FW16","38","ZWART",351,95.20,239.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034288","Cali/7","Enkellaars",8,1,1,0,"FW16","38 1/2","ZWART",351,95.20,239.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034289","Cali/7","Enkellaars",8,1,1,0,"FW16","39","ZWART",351,95.20,239.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034289","Cali/7","Enkellaars",8,1,1,0,"FW16","39","ZWART",351,95.20,239.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00342811","Cali/7","Enkellaars",8,1,1,0,"FW16","40","ZWART",351,95.20,239.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00342917","Karolina/7","Pump 7/8H",8,2,0,0,"FW16","35","BLAUW",351,63.50,164.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00342920","Karolina/7","Pump 7/8H",8,2,0,0,"FW16","36 1/2","BLAUW",351,63.50,164.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034294","Karolina/7","Pump 7/8H",8,2,0,0,"FW16","36 1/2","ZWART",351,63.50,164.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00342923","Karolina/7","Pump 7/8H",8,2,0,0,"FW16","38","BLAUW",351,63.50,164.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034297","Karolina/7","Pump 7/8H",8,2,0,0,"FW16","38","ZWART",351,63.50,164.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034297","Karolina/7","Pump 7/8H",8,2,0,0,"FW16","38","ZWART",351,63.50,164.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034298","Karolina/7","Pump 7/8H",8,2,0,0,"FW16","38 1/2","ZWART",351,63.50,164.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00342927","Karolina/7","Pump 7/8H",8,2,0,0,"FW16","40","BLAUW",351,63.50,164.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00342911","Karolina/7","Pump 7/8H",8,2,0,0,"FW16","40","ZWART",351,63.50,164.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00342911","Karolina/7","Pump 7/8H",8,2,0,0,"FW16","40","ZWART",351,63.50,164.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00342929","Karolina/7","Pump 7/8H",8,2,0,0,"FW16","41","BLAUW",351,63.50,164.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034301","Winifred/7","Tas",7,2,0,0,"FW16","ONE SIZE","ZWART",351,71.90,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0034301","Winifred/7","Tas",7,2,0,0,"FW16","ONE SIZE","ZWART",351,71.90,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0034315","10009805/8","TY Sandal",9,1,0,0,"SS17","26","ROZE",319,14.00,35.99,"21.00",2.00,"","","","","","","","","","","","",""
"A3","00343217","1009972/8","TY Avalon",9,1,0,0,"SS17","19½","ROZE",319,14.40,36.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0034324","1009972/8","TY Avalon",9,1,0,0,"SS17","24½","ROZE",319,14.40,36.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0034327","1009972/8","TY Avalon",9,1,0,0,"SS17","28½","ROZE",319,14.40,36.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0034331","10010024/8","TY Malea",9,1,0,0,"SS17","21","BLAUW",319,14.00,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0034332","10010024/8","TY Malea",9,1,0,0,"SS17","22","BLAUW",319,14.00,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0034333","10010024/8","TY Malea",9,1,0,0,"SS17","23½","BLAUW",319,14.00,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0034334","10010024/8","TY Malea",9,1,0,0,"SS17","24½","BLAUW",319,14.00,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0034334","10010024/8","TY Malea",9,1,0,0,"SS17","24½","BLAUW",319,14.00,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0034335","10010024/8","TY Malea",9,1,0,0,"SS17","26","BLAUW",319,14.00,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0034336","10010024/8","TY Malea",9,1,0,0,"SS17","27","BLAUW",319,14.00,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0034337","10010024/8","TY Malea",9,1,0,0,"SS17","28½","BLAUW",319,14.00,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0034349","10004730/8","YH Alpargata II",9,1,0,0,"SS17","31","BEIGE",319,14.00,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00343411","10004730/8","YH Alpargata II",9,1,0,0,"SS17","34","BEIGE",319,14.00,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0034354","10009940/8","TY Alpargata I",9,1,0,0,"SS17","24½","BEIGE",319,13.20,33.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0034355","10009940/8","TY Alpargata I",9,1,0,0,"SS17","26","BEIGE",319,13.20,33.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0034367","10009970/8","TY Avalon",9,2,0,0,"SS17","28½","BLAUW",319,14.40,36.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0034374","10007520/8","Bimini Tiny",9,7,0,0,"SS17","24½","BEIGE",319,0.00,39.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0034375","10007520/8","Bimini Tiny",9,7,0,0,"SS17","26","BEIGE",319,0.00,39.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0034377","10007520/8","Bimini Tiny",9,7,0,0,"SS17","28½","BEIGE",319,0.00,39.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00343723","10007520/8","Bimini Tiny",9,7,0,0,"SS17","28½","BLAUW",319,0.00,39.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00343813","10007521/8","Bimini II Youth",9,7,0,0,"SS17","36","BEIGE",319,0.00,40.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00343829","10007521/8","Bimini II Youth",9,7,0,0,"SS17","36","BLAUW",319,0.00,40.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0034388","10007521/8","Bimini II Youth",9,7,0,0,"SS17","30","BEIGE",319,16.00,40.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0034389","10007521/8","Bimini II Youth",9,7,0,0,"SS17","31","BEIGE",319,0.00,40.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00343825","10007521/8","Bimini II Youth",9,7,0,0,"SS17","31","BLAUW",319,16.00,40.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00343810","10007521/8","Bimini II Youth",9,7,0,0,"SS17","32½","BEIGE",319,0.00,40.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00343826","10007521/8","Bimini II Youth",9,7,0,0,"SS17","32½","BLAUW",319,0.00,40.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00343837","10007521/8","Bimini II Youth",9,7,0,0,"SS17","33","BEIGE",319,0.00,40.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00343811","10007521/8","Bimini II Youth",9,7,0,0,"SS17","34","BEIGE",319,0.00,40.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00343827","10007521/8","Bimini II Youth",9,7,0,0,"SS17","34","BLAUW",319,0.00,40.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00343924","10009932/8","YH Alpargata Dip Dye",9,1,0,0,"SS17","30","BLAUW",319,14.00,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0034399","10009932/8","YH Alpargata Dip Dye",9,1,0,0,"SS17","31","ROZE",319,14.00,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00343926","10009932/8","YH Alpargata Dip Dye",9,1,0,0,"SS17","32½","BLAUW",319,14.00,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00343937","10009932/8","YH Alpargata Dip Dye",9,1,0,0,"SS17","33","ROZE",319,14.00,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00343911","10009932/8","YH Alpargata Dip Dye",9,1,0,0,"SS17","34","ROZE",319,14.00,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00343912","10009932/8","YH Alpargata Dip Dye",9,1,0,0,"SS17","35","ROZE",319,14.00,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00343929","10009932/8","YH Alpargata Dip Dye",9,1,0,0,"SS17","36","BLAUW",319,14.00,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0034413","20003265/8","TN Crib Alpargata",9,7,0,0,"SS17","12-18","BLAUW",319,13.20,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0034414","20003265/8","TN Crib Alpargata",9,7,0,0,"SS17","18-24","BLAUW",319,13.20,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0034412","20003265/8","TN Crib Alpargata",9,7,0,0,"SS17","6-12","BLAUW",319,13.20,35.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0034412","20003265/8","TN Crib Alpargata",9,7,0,0,"SS17","6-12","BLAUW",319,13.20,35.99,"21.00",1.00,"","","","","","","","","","","","",""
